wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,5.288946943458957,5.100275802112446,0.18867114134651164,3.5672723391534196
22.5,4.292261752848737,3.939192183026104,0.35306956982263316,8.225723177024419
45.0,3.450538217315735,3.3648945522024,0.08564366511333521,2.4820378653843655
67.5,3.683861163880851,3.4359393633739987,0.2479218005068522,6.72994419381628
90.0,4.261445514623157,4.061302830063091,0.200142684560066,4.696591423573905
112.5,4.83286661772036,4.526114851755612,0.30675176596474873,6.347201158831941
135.0,5.794333250358485,5.5896087943963595,0.20472445596212552,3.5331840112830855
157.5,6.576185237338922,6.15528339385632,0.42090184348260173,6.400395187969512
180.0,7.638905224146807,7.355019196330076,0.283886027816731,3.7163182352277233
202.5,10.381550426223503,9.515530160683406,0.8660202655400973,8.341916476681117
225.0,12.442716531540194,12.192559065381491,0.2501574661587025,2.0104730789662804
247.5,12.25429724638951,11.383021822729633,0.8712754236598776,7.1099582957854395
270.0,11.235600457046731,10.775601087198819,0.4599993698479121,4.094123599414843
292.5,9.54775106623421,8.924423497210935,0.6233275690232762,6.528527657446842
315.0,7.807073838463553,7.5312355538540405,0.2758382846095122,3.5331840112812065
337.5,6.289153989866375,5.886623086557759,0.40253090330861596,6.4003982722828585
