wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,6.346736332150749,6.194378413038034,0.15235791911271424,2.4005711146516777
22.5,5.150714103418484,5.048738054515275,0.1019760489032091,1.9798429277122658
45.0,4.140645860778882,3.6099415319703607,0.5307043288085214,12.816945632454848
67.5,4.4206333966570215,4.333111798993183,0.08752159766383816,1.9798429277131164
90.0,5.113734617547788,4.9909757814389915,0.12275883610879657,2.400571114651696
112.5,5.799439941264432,5.799439941264432,0.0,0.0
135.0,6.9531999004301825,5.808851030114646,1.144348870315537,16.457873881128283
157.5,7.891422284806706,7.891422284806706,0.0,0.0
180.0,9.166686268976168,8.946633446232385,0.22005282274378324,2.400571114651675
202.5,12.457860511468203,12.211214441187638,0.2466460702805655,1.9798429277122913
225.0,14.931259837848232,13.017528382190664,1.9137314556575689,12.816945632454814
247.5,14.705156695667414,14.414017690819112,0.29113900484830246,1.979842927713112
270.0,13.482720548456077,13.159058253500634,0.32366229495544374,2.4005711146516844
292.5,11.457301279481053,11.457301279481053,0.0,0.0
315.0,9.368488606156264,7.826634566786954,1.5418540393693103,16.45787388113084
337.5,7.5469847878396505,7.5469847878396505,0.0,0.0
