wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,4.760052249113062,4.56928049853964,0.19077175057342188,4.007765893934637
22.5,3.8630355775638634,3.5861428081014592,0.27689276946240415,7.167750953953687
45.0,3.1054843955841616,2.956636044588247,0.14884835099591465,4.793079984802671
67.5,3.315475047492766,3.194294783052075,0.12118026444069097,3.654989487323396
90.0,3.835300963160841,3.6272504879154472,0.20805047524539377,5.4246192735271075
112.5,4.349579955948324,4.034818456757967,0.31476149919035734,7.236595312149652
135.0,5.214899925322636,5.073796743805644,0.14110318151699186,2.705769689497197
157.5,5.9185667136050295,5.680486858733548,0.2380798548714811,4.022593076871232
180.0,6.875014701732127,6.605329214119424,0.26968548761270306,3.922689613227403
202.5,9.343395383601154,8.629030682776097,0.7143647008250564,7.645664894786079
225.0,11.198444878386175,10.720369927950024,0.47807495043615056,4.2691191109836195
247.5,11.02886752175056,10.573653905503607,0.45521361624695267,4.127473789572719
270.0,10.112040411342058,9.584182208036662,0.5278582033053958,5.220095864266222
292.5,8.59297595961079,7.971157692612181,0.6218182669986092,7.2363552501638075
315.0,7.0263664546171976,6.832034298243819,0.19433215637337842,2.765756065080807
337.5,5.660238590879738,5.4325575597135085,0.22768103116622918,4.022463497088062
