wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,6.346736332150749,6.098681203171076,0.2480551289796722,3.9083887528633565
22.5,5.150714103418484,4.797644533595851,0.35306956982263316,6.854769314187016
45.0,4.140645860778882,3.980814180589488,0.1598316801893942,3.8600664138741108
67.5,4.4206333966570215,4.055239252266994,0.36539414439002726,8.265651358159358
90.0,5.113734617547788,4.862354348027247,0.25138026952054116,4.915786373777188
112.5,5.799439941264432,5.451337711267826,0.34810222999660656,6.002342183419715
135.0,6.9531999004301825,6.689123914055847,0.26407598637433516,3.797905858538559
157.5,7.891422284806706,7.165532031219776,0.7258902535869298,9.198471801268077
180.0,9.166686268976168,8.764486588992526,0.40219967998364226,4.387623489906611
202.5,12.457860511468203,11.591840245928106,0.8660202655400973,6.951597063900932
225.0,14.931259837848232,14.372967906866418,0.5582919309818148,3.7390812097894024
247.5,14.705156695667414,13.41400299714968,1.2911536985177339,8.780278410077377
270.0,13.482720548456077,12.821628877517078,0.6610916709389993,4.90325130275508
292.5,11.457301279481053,10.758127678918026,0.6991736005630269,6.102428342485687
315.0,9.368488606156264,9.01235090308799,0.3561377030682742,3.8014424528866626
337.5,7.5469847878396505,6.866479183839872,0.6805056039997783,9.01692030830998
