wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,5.288946943458957,5.0981751928855354,0.19077175057342188,3.606989304541173
22.5,4.292261752848737,3.9635094736072976,0.32875227924143946,7.659185254097083
45.0,3.450538217315735,3.3016898663198204,0.14884835099591465,4.313771986322404
67.5,3.683861163880851,3.4809915147915045,0.20286964908934646,5.506984114342371
90.0,4.261445514623157,4.0176589472827935,0.2437865673403632,5.720748194569406
112.5,4.83286661772036,4.518105118530003,0.31476149919035734,6.512935780934687
135.0,5.794333250358485,5.638544208232083,0.15578904212640232,2.688644843076016
157.5,6.576185237338922,6.14126956609286,0.43491567124606156,6.613494838567714
180.0,7.638905224146807,7.369219736534104,0.26968548761270306,3.530420651904663
202.5,10.381550426223503,9.53685164951027,0.8446987767132335,8.136537819818784
225.0,12.442716531540194,11.964641581104043,0.47807495043615056,3.842207199885258
247.5,12.25429724638951,11.518921978266409,0.7353752681231018,6.000958303339392
270.0,11.235600457046731,10.669190122484656,0.5664103345620752,5.041211074810289
292.5,9.54775106623421,8.925932799235602,0.6218182669986092,6.512719725147427
315.0,7.807073838463553,7.592954487738034,0.21411935072551902,2.7426325811164367
337.5,6.289153989866375,5.87322844988188,0.415925539984495,6.613378216762858
