wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,3.70226286042127,3.641632654276127,0.06063020614514292,1.637652658143349
22.5,3.004583226994116,2.9210485802231876,0.08353464677092859,2.7802407342365214
45.0,2.4153767521210145,2.269139920680753,0.14623683144026156,6.0544108206658285
67.5,2.578702814716596,2.499026823531681,0.07967599118491497,3.0897702026850857
90.0,2.9830118602362097,2.9570889390169848,0.025922921219224904,0.869018375849575
112.5,3.383006632404252,3.265076560296901,0.11793007210735107,3.485954505017921
135.0,4.056033275250939,4.030307288069306,0.02572598718163288,0.6342646974473173
157.5,4.603329666137245,4.37102173078449,0.23230793535275573,5.0465196325530695
180.0,5.347233656902766,5.259760735415767,0.0874729214869987,1.6358537348387525
202.5,7.267085298356454,7.031505625010287,0.2355796733461668,3.2417353543303835
225.0,8.709901572078136,8.24124381846783,0.4686577536103069,5.3807468400413585
247.5,8.578008072472656,8.312967335065517,0.26504073740713885,3.0897702026845897
270.0,7.864920319932712,7.796572717106569,0.06834760282614294,0.8690183758495812
292.5,6.683425746363947,6.449044005296148,0.23438174106779908,3.506910227817107
315.0,5.464951686924487,5.430289556428042,0.03466213049644562,0.6342623408616526
337.5,4.4024077929064624,4.1802467538575785,0.22216103904888396,5.046353029968031
