wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,6.346736332150749,6.013432430394193,0.33330390175655555,5.251579462473231
22.5,5.150714103418484,4.627316988909432,0.5233971145090521,10.161641745203408
45.0,4.140645860778882,3.903277915312419,0.23736794546646323,5.732630933615095
67.5,4.4206333966570215,4.115747736605748,0.3048856600512737,6.896877272877567
90.0,5.113734617547788,4.669664260611001,0.44407035693678676,8.683875682812298
112.5,5.799439941264432,5.433566137423459,0.365873803840973,6.308778219043041
135.0,6.9531999004301825,6.380340655166529,0.5728592452636532,8.238785788802238
157.5,7.891422284806706,7.202552645019305,0.6888696397874003,8.729347067304657
180.0,9.166686268976168,8.691044488905456,0.47564178007071156,5.1888083230303055
202.5,12.457860511468203,11.122489384323599,1.3353711271446045,10.719104824743509
225.0,14.931259837848232,14.133562942385234,0.7976968954629982,5.342462083748424
247.5,14.705156695667414,13.630422945345698,1.074733750321716,7.30855014036243
270.0,13.482720548456077,12.380686636667056,1.1020339117890217,8.173676134785845
292.5,11.457301279481053,10.686144424418073,0.7711568550629799,6.730702425047068
315.0,9.368488606156264,8.55371428951165,0.8147743166446144,8.696966510790292
337.5,7.5469847878396505,6.8870199487634585,0.6599648390761921,8.744748500614232
