wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,3.1733681660753743,3.062085229087957,0.11128293698741709,3.5067767483482686
22.5,2.5753570517092426,2.5118232011526453,0.06353385055659722,2.466991926980779
45.0,2.070322930389441,1.9239553416343163,0.1463675887551248,7.06979508397717
67.5,2.2103166983285107,2.109013963249698,0.10130273507881293,4.58317738609224
90.0,2.556867308773894,2.4570796025965222,0.09978770617737176,3.9027330763293855
112.5,2.899719970632216,2.802055188966024,0.09766478166619219,3.3680763196212586
135.0,3.4765999502150904,3.38146920555644,0.09513074465865046,2.73631553877129
157.5,3.945711142403353,3.7664808110105357,0.1792303313928172,4.542408831368408
180.0,4.583343134488085,4.4226155231508395,0.16072761133724534,3.506776748348279
202.5,6.228930255734103,6.062385694052206,0.16654456168189746,2.6737265444348686
225.0,7.465629918924116,6.939476402972595,0.5261535159515214,7.047677445379534
247.5,7.352578347833705,7.015596639701114,0.33698170813259143,4.583177386091731
270.0,6.741360274228039,6.496467065728341,0.24489320849969776,3.6326972382104405
292.5,5.728650639740526,5.528371527657418,0.20027911208310822,3.49609575933539
315.0,4.684244303078132,4.5052796342005355,0.17896466887759654,3.8205665054658757
337.5,3.7734923939198253,3.6020849421673957,0.17140745175242955,4.542408831368415
