wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,4.231157554767166,4.170527348622023,0.06063020614514336,1.4329460758754409
22.5,3.43380940227899,3.2442467657961895,0.18956263648280025,5.520476365315709
45.0,2.760430573852588,2.6141937424123265,0.14623683144026156,5.297609468082601
67.5,2.947088931104681,2.8576398755511594,0.08944905555352145,3.035166486136289
90.0,3.4091564116985253,3.277591885327003,0.13156452637152238,3.859151956773192
112.5,3.866293294176288,3.639184891547218,0.22710840262906995,5.8740603815845605
135.0,4.6354666002867875,4.541824525314962,0.0936420749718252,2.0201218786913864
157.5,5.260948189871137,5.028640254518382,0.23230793535275573,4.4157046784839356
180.0,6.1111241793174464,6.023651257830448,0.0874729214869987,1.4313720179839085
202.5,8.305240340978804,7.8020981217870835,0.5031422191917203,6.058129548752144
225.0,9.954173225232156,9.485515471621849,0.4686577536103069,4.708153485036189
247.5,9.803437797111608,9.459588571387576,0.343849225724032,3.507435175702757
270.0,8.988480365637384,8.662282739517831,0.32619762611955316,3.6290631213546862
292.5,7.638200852987368,7.188127762643317,0.4500730903440511,5.892396639033438
315.0,6.245659070770842,6.119489274199906,0.1261697965709363,2.0201198166803613
337.5,5.0313231918931,4.809162152844217,0.22216103904888307,4.415558901222009
