wd_deg,gross_aep_gwh,net_aep_gwh,wake_loss_gwh,wake_loss_pct
0.0,2.6444734717294787,2.534138882257613,0.11033458947186547,4.17227061081868
22.5,2.146130876424369,2.0825970258677717,0.06353385055659722,2.9603903123769344
45.0,1.7252691086578675,1.6546418855783285,0.07062722307953906,4.093693136051212
67.5,1.8419305819404257,1.7504458947112522,0.09148468722917347,4.966782577267203
90.0,2.1307227573115783,2.1234955428693265,0.007227214442251828,0.33919074724534815
112.5,2.41643330886018,2.412633064333476,0.003800244526704244,0.1572666836187919
135.0,2.897166625179242,2.820064699677024,0.07710192550221828,2.661287232571518
157.5,3.288092618669461,3.288092618669461,0.0,0.0
180.0,3.819452612073404,3.660094713245719,0.15935789882768514,4.172270610818683
202.5,5.190775213111753,5.024230651429855,0.16654456168189746,3.2084718533218424
225.0,6.221358265770097,5.966674949477187,0.2546833162929101,4.0936931360178574
247.5,6.1271486231947545,5.822826472894621,0.3043221503001332,4.966782577267674
270.0,5.6178002285233655,5.598745169949486,0.01905505857387979,0.33919074724535725
292.5,4.773875533117105,4.766367817386707,0.007507715730398878,0.15726668360573512
315.0,3.9035369192317764,3.7996525895815454,0.10388432965023098,2.6612872325715218
337.5,3.1445769949331877,3.1445769949331877,0.0,0.0
